,dt,temperature,humidity
10818,2023-06-02 03:08:34.614695+02:00,22.3,98.8
10819,2023-06-02 03:09:34.608081+02:00,22.4,99.1
10820,2023-06-02 03:10:34.617503+02:00,22.4,99.3
10821,2023-06-02 03:11:34.670032+02:00,22.4,99.5
10822,2023-06-02 03:12:34.683071+02:00,22.4,99.7
10823,2023-06-02 03:13:34.793868+02:00,22.4,99.9
10824,2023-06-02 03:14:34.840658+02:00,22.4,99.9
10825,2023-06-02 03:15:34.851769+02:00,22.4,99.9
10826,2023-06-02 03:16:34.867023+02:00,22.4,99.9
10827,2023-06-02 03:17:34.938192+02:00,22.4,99.9
10828,2023-06-02 03:18:35.010230+02:00,22.4,99.9
10829,2023-06-02 03:19:35.057851+02:00,22.4,99.9
10830,2023-06-02 03:20:35.167018+02:00,22.4,99.9
10831,2023-06-02 03:21:35.244380+02:00,22.2,96.0
10832,2023-06-02 03:22:35.287553+02:00,21.9,90.0
10833,2023-06-02 03:23:35.323687+02:00,21.8,81.3
10834,2023-06-02 03:24:35.400151+02:00,21.6,74.8
10835,2023-06-02 03:25:35.412325+02:00,21.4,70.2
10836,2023-06-02 03:26:35.456383+02:00,21.3,67.6
10837,2023-06-02 03:27:35.559472+02:00,21.2,64.7
10838,2023-06-02 03:28:35.515639+02:00,21.2,62.7
10839,2023-06-02 03:29:35.532493+02:00,21.1,60.9
10840,2023-06-02 03:30:35.649776+02:00,21.1,59.8
10841,2023-06-02 03:31:35.750814+02:00,21.1,58.7
10842,2023-06-02 03:32:35.738327+02:00,21.1,58.0
10843,2023-06-02 03:33:35.793641+02:00,21.1,57.5
10844,2023-06-02 03:34:35.913008+02:00,21.1,56.9
10845,2023-06-02 03:35:35.862217+02:00,21.1,56.7
10846,2023-06-02 03:36:36.011712+02:00,21.1,56.3
10847,2023-06-02 03:37:36.027502+02:00,21.1,56.2
10848,2023-06-02 03:38:36.034206+02:00,21.1,55.8
10849,2023-06-02 03:39:36.099616+02:00,21.1,55.8
10850,2023-06-02 03:40:36.157885+02:00,21.1,55.4
10851,2023-06-02 03:41:36.274324+02:00,21.1,55.3
10852,2023-06-02 03:42:36.342077+02:00,21.0,55.1
10853,2023-06-02 03:43:36.363418+02:00,21.0,55.1
10854,2023-06-02 03:44:36.391462+02:00,21.0,54.8
10855,2023-06-02 03:45:36.507071+02:00,21.0,54.7
10856,2023-06-02 03:46:36.499699+02:00,21.0,54.6
10857,2023-06-02 03:47:36.477163+02:00,21.0,54.4
10858,2023-06-02 03:48:36.523415+02:00,21.0,54.3
10859,2023-06-02 03:49:36.626018+02:00,21.0,54.2
10860,2023-06-02 03:50:36.620278+02:00,21.0,54.2
10861,2023-06-02 03:51:36.664633+02:00,21.0,54.0
10862,2023-06-02 03:52:36.698258+02:00,21.0,54.0
10863,2023-06-02 03:53:36.768148+02:00,21.0,54.0
10864,2023-06-02 03:54:36.770528+02:00,21.0,53.9
10865,2023-06-02 03:55:36.880067+02:00,21.0,53.8
10866,2023-06-02 03:56:36.868426+02:00,21.0,53.8
10867,2023-06-02 03:57:36.886806+02:00,21.0,53.6
10868,2023-06-02 03:58:37.005321+02:00,21.0,53.6
10869,2023-06-02 03:59:36.973696+02:00,21.0,53.5
10870,2023-06-02 04:00:37.031067+02:00,21.0,53.5
10871,2023-06-02 04:01:37.107602+02:00,21.0,53.6
10872,2023-06-02 04:02:37.226030+02:00,21.0,53.5
10873,2023-06-02 04:03:37.233376+02:00,21.0,53.5
10874,2023-06-02 04:04:37.330821+02:00,21.0,53.4
10875,2023-06-02 04:05:37.300177+02:00,21.0,53.5
10876,2023-06-02 04:06:37.344429+02:00,21.0,53.4
10877,2023-06-02 04:07:37.366031+02:00,21.0,53.3
10878,2023-06-02 04:08:37.467449+02:00,21.0,53.3
10879,2023-06-02 04:09:37.490909+02:00,21.0,53.3
10880,2023-06-02 04:10:37.574971+02:00,21.0,53.4
10881,2023-06-02 04:11:37.586566+02:00,21.0,53.3
10882,2023-06-02 04:12:37.603955+02:00,21.0,53.3
10883,2023-06-02 04:13:37.640350+02:00,21.0,53.3
10884,2023-06-02 04:14:37.732735+02:00,21.0,53.2
10885,2023-06-02 04:15:37.841212+02:00,21.0,53.2
10886,2023-06-02 04:16:37.781498+02:00,21.0,53.0
10887,2023-06-02 04:17:37.841893+02:00,21.0,53.1
10888,2023-06-02 04:18:37.846159+02:00,21.0,53.1
10889,2023-06-02 04:19:37.850592+02:00,21.0,53.1
10890,2023-06-02 04:20:37.939504+02:00,21.0,53.1
10891,2023-06-02 04:21:38.054971+02:00,21.0,53.0
10892,2023-06-02 04:22:38.007472+02:00,21.0,53.8
10893,2023-06-02 04:23:38.184058+02:00,21.1,55.3
10894,2023-06-02 04:24:38.210474+02:00,21.2,57.0
10895,2023-06-02 04:25:38.181907+02:00,21.3,58.7
10896,2023-06-02 04:26:38.302433+02:00,21.4,60.6
10897,2023-06-02 04:27:38.298937+02:00,21.5,62.4
10898,2023-06-02 04:28:38.328297+02:00,21.5,64.1
10899,2023-06-02 04:29:38.357801+02:00,21.6,66.0
10900,2023-06-02 04:30:38.446191+02:00,21.6,67.7
10901,2023-06-02 04:31:38.463668+02:00,21.7,69.6
10902,2023-06-02 04:32:38.505093+02:00,21.7,71.3
10903,2023-06-02 04:33:38.568322+02:00,21.7,73.0
10904,2023-06-02 04:34:38.576576+02:00,21.8,74.6
10905,2023-06-02 04:35:38.651560+02:00,21.8,76.2
10906,2023-06-02 04:36:38.653891+02:00,21.9,77.9
10907,2023-06-02 04:37:38.750248+02:00,21.9,79.4
10908,2023-06-02 04:38:38.776560+02:00,21.9,80.9
10909,2023-06-02 04:39:38.919039+02:00,21.9,82.3
10910,2023-06-02 04:40:38.939252+02:00,22.0,83.7
10911,2023-06-02 04:41:38.920461+02:00,21.9,84.7
10912,2023-06-02 04:42:38.938163+02:00,22.0,86.0
10913,2023-06-02 04:43:38.958554+02:00,22.0,87.1
10914,2023-06-02 04:44:39.046002+02:00,22.0,88.1
10915,2023-06-02 04:45:39.046089+02:00,22.0,89.2
10916,2023-06-02 04:46:39.153829+02:00,22.1,90.1
10917,2023-06-02 04:47:39.185228+02:00,22.1,90.5
10918,2023-06-02 04:48:39.287788+02:00,22.1,90.9
10919,2023-06-02 04:49:39.302207+02:00,22.1,91.3
10920,2023-06-02 04:50:39.405505+02:00,22.1,91.7
10921,2023-06-02 04:51:39.354699+02:00,22.1,92.1
10922,2023-06-02 04:52:39.414396+02:00,22.1,90.7
10923,2023-06-02 04:53:39.528618+02:00,21.9,80.2
10924,2023-06-02 04:54:39.516901+02:00,21.7,71.9
10925,2023-06-02 04:55:39.644366+02:00,21.6,66.3
10926,2023-06-02 04:56:39.659762+02:00,21.4,62.6
10927,2023-06-02 04:57:39.658989+02:00,21.3,60.3
10928,2023-06-02 04:58:39.718384+02:00,21.2,58.6
10929,2023-06-02 04:59:39.776729+02:00,21.2,57.5
10930,2023-06-02 05:00:39.886196+02:00,21.1,56.5
10931,2023-06-02 05:01:39.860353+02:00,21.1,55.9
10932,2023-06-02 05:02:40.010661+02:00,21.1,55.2
10933,2023-06-02 05:03:39.983747+02:00,21.1,54.8
10934,2023-06-02 05:04:39.999409+02:00,21.1,54.6
10935,2023-06-02 05:05:40.105057+02:00,21.0,54.2
10936,2023-06-02 05:06:40.104397+02:00,21.0,54.0
10937,2023-06-02 05:07:40.152759+02:00,21.0,53.8
10938,2023-06-02 05:08:40.061990+02:00,21.0,53.8
10939,2023-06-02 05:09:40.118090+02:00,21.0,53.7
10940,2023-06-02 05:10:40.129736+02:00,21.0,53.5
10941,2023-06-02 05:11:40.165824+02:00,21.0,53.4
10942,2023-06-02 05:12:40.263650+02:00,21.0,53.4
10943,2023-06-02 05:13:40.247948+02:00,21.0,53.3
10944,2023-06-02 05:14:40.289964+02:00,21.0,53.3
10945,2023-06-02 05:15:40.294698+02:00,21.0,53.1
10946,2023-06-02 05:16:40.363019+02:00,21.0,53.1
10947,2023-06-02 05:17:40.353336+02:00,21.0,52.9
10948,2023-06-02 05:18:40.417929+02:00,20.9,52.8
10949,2023-06-02 05:19:40.513202+02:00,21.0,52.9
10950,2023-06-02 05:20:40.480591+02:00,21.0,52.7
10951,2023-06-02 05:21:40.539343+02:00,21.0,52.8
10952,2023-06-02 05:22:40.598350+02:00,20.9,52.6
10953,2023-06-02 05:23:40.665745+02:00,20.9,52.6
10954,2023-06-02 05:24:40.694910+02:00,20.9,52.5
10955,2023-06-02 05:25:40.778526+02:00,20.9,52.5
10956,2023-06-02 05:26:40.771904+02:00,20.9,52.5
10957,2023-06-02 05:27:40.777830+02:00,20.9,52.4
10958,2023-06-02 05:28:40.777064+02:00,20.9,52.4
10959,2023-06-02 05:29:40.871011+02:00,20.9,52.4
10960,2023-06-02 05:30:40.874109+02:00,20.9,52.5
10961,2023-06-02 05:31:41.020378+02:00,20.9,52.4
10962,2023-06-02 05:32:40.984502+02:00,20.9,52.4
10963,2023-06-02 05:33:41.011747+02:00,20.9,52.4
10964,2023-06-02 05:34:41.144042+02:00,20.9,52.4
10965,2023-06-02 05:35:41.156217+02:00,20.9,52.4
10966,2023-06-02 05:36:41.131477+02:00,20.9,52.4
10967,2023-06-02 05:37:41.232671+02:00,20.9,52.3
10968,2023-06-02 05:38:41.213902+02:00,20.9,52.3
10969,2023-06-02 05:39:41.408325+02:00,20.9,52.3
10970,2023-06-02 05:40:41.382534+02:00,20.9,52.3
10971,2023-06-02 05:41:41.509891+02:00,20.9,52.3
10972,2023-06-02 05:42:41.497128+02:00,20.9,52.3
10973,2023-06-02 05:43:41.497554+02:00,20.9,52.3
10974,2023-06-02 05:44:41.601758+02:00,20.9,52.3
10975,2023-06-02 05:45:41.631058+02:00,20.9,52.3
10976,2023-06-02 05:46:41.738438+02:00,20.9,52.2
10977,2023-06-02 05:47:41.722680+02:00,20.9,52.2
10978,2023-06-02 05:48:41.696079+02:00,20.9,52.3
10979,2023-06-02 05:49:41.748334+02:00,20.9,52.2
10980,2023-06-02 05:50:41.860745+02:00,20.9,52.3
10981,2023-06-02 05:51:41.854048+02:00,20.9,52.2
10982,2023-06-02 05:52:41.878271+02:00,20.9,52.3
10983,2023-06-02 05:53:41.913344+02:00,20.9,52.3
10984,2023-06-02 05:54:42.079011+02:00,20.9,52.3
10985,2023-06-02 05:55:42.055596+02:00,20.9,52.2
10986,2023-06-02 05:56:42.229028+02:00,20.9,52.3
10987,2023-06-02 05:57:42.238152+02:00,20.9,52.3
10988,2023-06-02 05:58:42.139432+02:00,20.9,52.3
10989,2023-06-02 05:59:42.208684+02:00,20.9,52.3
10990,2023-06-02 06:00:42.359280+02:00,20.9,52.4
10991,2023-06-02 06:01:42.321443+02:00,20.9,52.3
10992,2023-06-02 06:02:42.448864+02:00,20.9,52.4
10993,2023-06-02 06:03:42.475548+02:00,20.9,52.4
10994,2023-06-02 06:04:42.478515+02:00,20.9,52.3
10995,2023-06-02 06:05:42.526878+02:00,20.9,52.3
10996,2023-06-02 06:06:42.553200+02:00,20.9,52.3
10997,2023-06-02 06:07:42.581542+02:00,20.9,52.4
10998,2023-06-02 06:08:42.658946+02:00,20.9,52.4
10999,2023-06-02 06:09:42.683417+02:00,20.9,52.4
11000,2023-06-02 06:10:42.832135+02:00,20.9,52.4
11001,2023-06-02 06:11:42.777013+02:00,20.9,52.5
11002,2023-06-02 06:12:42.910132+02:00,20.9,52.5
11003,2023-06-02 06:13:42.884771+02:00,20.9,52.5
11004,2023-06-02 06:14:42.957636+02:00,20.9,52.5
11005,2023-06-02 06:15:42.973224+02:00,20.9,52.6
11006,2023-06-02 06:16:43.023359+02:00,20.9,52.5
11007,2023-06-02 06:17:43.130218+02:00,20.9,52.5
11008,2023-06-02 06:18:43.190264+02:00,20.9,52.6
11009,2023-06-02 06:19:43.198961+02:00,20.9,52.6
11010,2023-06-02 06:20:43.314280+02:00,20.9,52.7
11011,2023-06-02 06:21:43.290570+02:00,20.9,52.7
11012,2023-06-02 06:22:43.320940+02:00,20.9,53.3
11013,2023-06-02 06:23:43.393283+02:00,21.0,54.8
11014,2023-06-02 06:24:43.539820+02:00,21.1,56.2
11015,2023-06-02 06:25:43.547080+02:00,21.3,57.8
11016,2023-06-02 06:26:43.553120+02:00,21.3,59.1
11017,2023-06-02 06:27:43.600774+02:00,21.4,60.5
11018,2023-06-02 06:28:43.672206+02:00,21.5,62.2
11019,2023-06-02 06:29:43.654430+02:00,21.5,63.8
11020,2023-06-02 06:30:43.632008+02:00,21.6,65.3
11021,2023-06-02 06:31:43.661911+02:00,21.6,66.9
11022,2023-06-02 06:32:43.801586+02:00,21.6,68.5
11023,2023-06-02 06:33:43.779277+02:00,21.7,70.0
11024,2023-06-02 06:34:43.928040+02:00,21.7,71.5
11025,2023-06-02 06:35:43.917626+02:00,21.8,73.0
11026,2023-06-02 06:36:43.809811+02:00,21.8,74.5
11027,2023-06-02 06:37:43.883320+02:00,21.8,75.8
11028,2023-06-02 06:38:43.921599+02:00,21.9,77.1
11029,2023-06-02 06:39:44.042014+02:00,21.9,78.6
11030,2023-06-02 06:40:44.125494+02:00,21.9,80.0
11031,2023-06-02 06:41:44.067535+02:00,21.9,81.1
11032,2023-06-02 06:42:44.192181+02:00,21.9,82.0
11033,2023-06-02 06:43:44.258622+02:00,22.0,83.3
11034,2023-06-02 06:44:44.257778+02:00,22.0,84.4
11035,2023-06-02 06:45:44.326248+02:00,22.0,85.4
11036,2023-06-02 06:46:44.390365+02:00,22.0,86.4
11037,2023-06-02 06:47:44.382736+02:00,22.0,87.2
11038,2023-06-02 06:48:44.506137+02:00,22.0,88.2
11039,2023-06-02 06:49:44.441681+02:00,22.1,89.1
11040,2023-06-02 06:50:44.524110+02:00,22.1,90.0
11041,2023-06-02 06:51:44.537477+02:00,22.1,90.3
11042,2023-06-02 06:52:44.620182+02:00,22.1,90.7
11043,2023-06-02 06:53:44.667938+02:00,22.1,91.1
11044,2023-06-02 06:54:44.727652+02:00,22.1,91.4
11045,2023-06-02 06:55:44.759794+02:00,22.1,91.7
11046,2023-06-02 06:56:44.795302+02:00,22.1,92.1
11047,2023-06-02 06:57:44.893635+02:00,22.2,92.5
11048,2023-06-02 06:58:44.882692+02:00,22.2,92.8
11049,2023-06-02 06:59:44.986379+02:00,22.1,93.0
11050,2023-06-02 07:00:45.108879+02:00,22.2,93.4
11051,2023-06-02 07:01:45.053087+02:00,22.2,93.7
11052,2023-06-02 07:02:45.148403+02:00,22.2,93.9
11053,2023-06-02 07:03:45.180854+02:00,22.2,94.2
11054,2023-06-02 07:04:45.232915+02:00,22.2,94.5
11055,2023-06-02 07:05:45.263330+02:00,22.2,94.7
11056,2023-06-02 07:06:45.350658+02:00,22.2,95.0
11057,2023-06-02 07:07:45.336962+02:00,22.2,95.2
11058,2023-06-02 07:08:45.353723+02:00,22.2,95.5
11059,2023-06-02 07:09:45.402741+02:00,22.2,95.7
11060,2023-06-02 07:10:45.480933+02:00,22.2,96.0
11061,2023-06-02 07:11:45.617214+02:00,22.3,96.3
11062,2023-06-02 07:12:45.610367+02:00,22.3,96.5
11063,2023-06-02 07:13:45.718579+02:00,22.3,96.7
11064,2023-06-02 07:14:45.636703+02:00,22.3,96.9
11065,2023-06-02 07:15:45.673909+02:00,22.3,97.1
11066,2023-06-02 07:16:45.740183+02:00,22.3,97.4
11067,2023-06-02 07:17:45.747442+02:00,22.3,97.6
11068,2023-06-02 07:18:45.825721+02:00,22.3,97.8
11069,2023-06-02 07:19:45.965786+02:00,22.3,97.9
11070,2023-06-02 07:20:45.896227+02:00,22.3,98.1
11071,2023-06-02 07:21:45.927256+02:00,22.3,97.6
11072,2023-06-02 07:22:46.066839+02:00,22.1,92.0
11073,2023-06-02 07:23:45.991001+02:00,21.9,84.1
11074,2023-06-02 07:24:46.070041+02:00,21.7,76.8
11075,2023-06-02 07:25:46.123717+02:00,21.5,71.5
11076,2023-06-02 07:26:46.222004+02:00,21.4,68.5
11077,2023-06-02 07:27:46.217243+02:00,21.3,66.0
11078,2023-06-02 07:28:46.180563+02:00,21.2,64.1
11079,2023-06-02 07:29:46.221492+02:00,21.2,62.6
11080,2023-06-02 07:30:46.333170+02:00,21.2,61.4
11081,2023-06-02 07:31:46.327472+02:00,21.1,60.2
11082,2023-06-02 07:32:46.558400+02:00,21.1,59.5
11083,2023-06-02 07:33:46.419083+02:00,21.1,59.2
11084,2023-06-02 07:34:46.480210+02:00,21.1,58.7
11085,2023-06-02 07:35:46.537785+02:00,21.1,58.3
11086,2023-06-02 07:36:46.562870+02:00,21.1,58.1
11087,2023-06-02 07:37:46.652437+02:00,21.1,57.9
11088,2023-06-02 07:38:46.677464+02:00,21.1,57.9
11089,2023-06-02 07:39:46.717067+02:00,21.1,57.7
11090,2023-06-02 07:40:46.831446+02:00,21.1,57.6
11091,2023-06-02 07:41:46.848153+02:00,21.1,57.6
11092,2023-06-02 07:42:46.934067+02:00,21.1,57.5
11093,2023-06-02 07:43:46.866721+02:00,21.1,57.3
11094,2023-06-02 07:44:46.970370+02:00,21.1,57.3
11095,2023-06-02 07:45:47.053079+02:00,21.1,57.2
11096,2023-06-02 07:46:47.052659+02:00,21.1,57.2
11097,2023-06-02 07:47:47.172086+02:00,21.1,57.0
11098,2023-06-02 07:48:47.076636+02:00,21.0,57.0
11099,2023-06-02 07:49:47.134342+02:00,21.1,57.1
11100,2023-06-02 07:50:47.174570+02:00,21.1,57.0
11101,2023-06-02 07:51:47.329460+02:00,21.0,57.0
11102,2023-06-02 07:52:47.294939+02:00,21.1,58.2
11103,2023-06-02 07:53:47.431519+02:00,21.2,59.8
11104,2023-06-02 07:54:47.438897+02:00,21.3,61.4
11105,2023-06-02 07:55:47.445344+02:00,21.5,63.3
11106,2023-06-02 07:56:47.562009+02:00,21.5,64.9
11107,2023-06-02 07:57:47.561267+02:00,21.6,66.4
11108,2023-06-02 07:58:47.529661+02:00,21.7,68.2
11109,2023-06-02 07:59:47.659929+02:00,21.7,69.7
11110,2023-06-02 08:00:47.629520+02:00,21.8,71.4
11111,2023-06-02 08:01:47.678639+02:00,21.8,72.9
11112,2023-06-02 08:02:47.711623+02:00,21.8,74.4
11113,2023-06-02 08:03:47.811882+02:00,21.9,76.0
11114,2023-06-02 08:04:47.796217+02:00,21.9,77.4
11115,2023-06-02 08:05:47.848611+02:00,21.9,78.7
11116,2023-06-02 08:06:47.932041+02:00,21.9,80.1
11117,2023-06-02 08:07:48.010480+02:00,22.0,81.4
11118,2023-06-02 08:08:48.009863+02:00,22.0,82.7
11119,2023-06-02 08:09:48.053174+02:00,22.0,83.8
11120,2023-06-02 08:10:48.066515+02:00,22.0,84.8
11121,2023-06-02 08:11:48.112729+02:00,22.1,85.9
11122,2023-06-02 08:12:48.245401+02:00,22.1,86.9
11123,2023-06-02 08:13:48.283862+02:00,22.1,87.9
11124,2023-06-02 08:14:48.408241+02:00,22.1,88.9
11125,2023-06-02 08:15:48.399730+02:00,22.1,89.8
11126,2023-06-02 08:16:48.379964+02:00,22.1,90.2
11127,2023-06-02 08:17:48.410429+02:00,22.1,90.6
11128,2023-06-02 08:18:48.424923+02:00,22.2,91.0
11129,2023-06-02 08:19:48.473432+02:00,22.2,91.3
11130,2023-06-02 08:20:48.528081+02:00,22.2,91.7
11131,2023-06-02 08:21:48.552496+02:00,22.2,92.0
11132,2023-06-02 08:22:48.663073+02:00,22.2,92.3
11133,2023-06-02 08:23:48.694217+02:00,22.2,92.6
11134,2023-06-02 08:24:48.778941+02:00,22.2,93.0
11135,2023-06-02 08:25:48.739095+02:00,22.2,93.2
11136,2023-06-02 08:26:48.798262+02:00,22.3,93.6
11137,2023-06-02 08:27:48.814069+02:00,22.2,93.8
11138,2023-06-02 08:28:49.009532+02:00,22.2,94.1
11139,2023-06-02 08:29:49.030334+02:00,22.3,94.4
11140,2023-06-02 08:30:49.002594+02:00,22.3,94.6
11141,2023-06-02 08:31:49.008036+02:00,22.3,94.9
11142,2023-06-02 08:32:49.138626+02:00,22.3,95.1
11143,2023-06-02 08:33:49.126676+02:00,22.3,95.4
11144,2023-06-02 08:34:49.212009+02:00,22.3,95.6
11145,2023-06-02 08:35:49.364013+02:00,22.3,95.8
11146,2023-06-02 08:36:49.314380+02:00,22.4,96.1
11147,2023-06-02 08:37:49.351818+02:00,22.3,96.3
11148,2023-06-02 08:38:49.487288+02:00,22.3,96.5
11149,2023-06-02 08:39:49.467263+02:00,22.3,96.7
11150,2023-06-02 08:40:49.604044+02:00,22.4,97.0
11151,2023-06-02 08:41:49.613390+02:00,22.4,97.2
11152,2023-06-02 08:42:49.710567+02:00,22.4,97.4
11153,2023-06-02 08:43:49.723335+02:00,22.4,97.6
11154,2023-06-02 08:44:49.681605+02:00,22.4,97.8
11155,2023-06-02 08:45:49.845065+02:00,22.4,97.9
11156,2023-06-02 08:46:49.854425+02:00,22.4,98.1
11157,2023-06-02 08:47:49.867882+02:00,22.4,98.3
11158,2023-06-02 08:48:49.967363+02:00,22.4,98.5
11159,2023-06-02 08:49:49.958644+02:00,22.4,98.7
11160,2023-06-02 08:50:49.982033+02:00,22.4,98.0
11161,2023-06-02 08:51:50.129792+02:00,22.2,92.3
11162,2023-06-02 08:52:50.194523+02:00,22.0,86.0
11163,2023-06-02 08:53:50.117607+02:00,21.7,77.9
11164,2023-06-02 08:54:50.118735+02:00,21.6,73.3
11165,2023-06-02 08:55:50.224091+02:00,21.5,70.0
11166,2023-06-02 08:56:50.295344+02:00,21.4,67.4
11167,2023-06-02 08:57:50.338261+02:00,21.4,65.4
11168,2023-06-02 08:58:50.445788+02:00,21.3,63.9
11169,2023-06-02 08:59:50.352930+02:00,21.3,63.0
11170,2023-06-02 09:00:50.471358+02:00,21.3,62.2
11171,2023-06-02 09:01:50.466523+02:00,21.3,61.3
11172,2023-06-02 09:02:50.533857+02:00,21.2,60.7
11173,2023-06-02 09:03:50.699402+02:00,21.2,60.3
11174,2023-06-02 09:04:50.691624+02:00,21.2,60.1
11175,2023-06-02 09:05:50.687966+02:00,21.2,59.7
11176,2023-06-02 09:06:50.817039+02:00,21.2,59.4
11177,2023-06-02 09:07:50.809551+02:00,21.2,59.2
11178,2023-06-02 09:08:50.826906+02:00,21.2,59.0
11179,2023-06-02 09:09:50.859436+02:00,21.2,59.0
11180,2023-06-02 09:10:50.941630+02:00,21.2,58.8
11181,2023-06-02 09:11:51.023015+02:00,21.2,58.7
11182,2023-06-02 09:12:51.001201+02:00,21.2,58.6
11183,2023-06-02 09:13:51.151520+02:00,21.2,58.6
11184,2023-06-02 09:14:51.158064+02:00,21.2,58.5
11185,2023-06-02 09:15:51.244109+02:00,21.2,58.5
11186,2023-06-02 09:16:51.287908+02:00,21.2,58.3
11187,2023-06-02 09:17:51.379314+02:00,21.2,58.4
11188,2023-06-02 09:18:51.320112+02:00,21.2,58.3
11189,2023-06-02 09:19:51.532134+02:00,21.2,58.2
11190,2023-06-02 09:20:51.501324+02:00,21.2,58.2
11191,2023-06-02 09:21:51.503706+02:00,21.2,58.0
11192,2023-06-02 09:22:51.523933+02:00,21.2,58.0
11193,2023-06-02 09:23:51.645549+02:00,21.2,58.0
11194,2023-06-02 09:24:51.750998+02:00,21.3,59.1
11195,2023-06-02 09:25:51.776315+02:00,21.4,60.6
11196,2023-06-02 09:26:51.912335+02:00,21.5,62.1
11197,2023-06-02 09:27:51.875914+02:00,21.6,63.8
11198,2023-06-02 09:28:51.832235+02:00,21.6,65.4
11199,2023-06-02 09:29:51.888586+02:00,21.7,66.9
11200,2023-06-02 09:30:51.998690+02:00,21.8,68.5
11201,2023-06-02 09:31:51.991381+02:00,21.8,69.9
11202,2023-06-02 09:32:52.028388+02:00,21.9,71.4
11203,2023-06-02 09:33:52.092102+02:00,21.9,72.9
11204,2023-06-02 09:34:52.143628+02:00,22.0,74.5
11205,2023-06-02 09:35:52.229853+02:00,22.0,75.8
11206,2023-06-02 09:36:52.217163+02:00,22.0,77.3
11207,2023-06-02 09:37:52.266529+02:00,22.0,78.5
11208,2023-06-02 09:38:52.359769+02:00,22.1,79.8
11209,2023-06-02 09:39:52.365106+02:00,22.1,81.1
11210,2023-06-02 09:40:52.404673+02:00,22.1,82.1
11211,2023-06-02 09:41:52.455983+02:00,22.1,83.3
11212,2023-06-02 09:42:52.503477+02:00,22.2,84.4
11213,2023-06-02 09:43:52.689878+02:00,22.2,85.4
11214,2023-06-02 09:44:52.723120+02:00,22.2,86.3
11215,2023-06-02 09:45:52.765481+02:00,22.2,87.2
11216,2023-06-02 09:46:52.746682+02:00,22.3,88.2
11217,2023-06-02 09:47:52.758964+02:00,22.3,89.0
11218,2023-06-02 09:48:52.739981+02:00,22.3,89.9
11219,2023-06-02 09:49:52.834611+02:00,22.3,90.3
11220,2023-06-02 09:50:52.948064+02:00,22.3,90.6
11221,2023-06-02 09:51:52.912310+02:00,22.3,91.0
11222,2023-06-02 09:52:52.975763+02:00,22.3,91.3
11223,2023-06-02 09:53:53.091045+02:00,22.3,91.6
11224,2023-06-02 09:54:53.098478+02:00,22.3,91.9
11225,2023-06-02 09:55:53.182464+02:00,22.4,92.2
11226,2023-06-02 09:56:53.146742+02:00,22.4,92.5
11227,2023-06-02 09:57:53.228180+02:00,22.4,92.8
11228,2023-06-02 09:58:53.227791+02:00,22.4,93.0
11229,2023-06-02 09:59:53.312107+02:00,22.4,93.3
11230,2023-06-02 10:00:53.301417+02:00,22.4,93.6
11231,2023-06-02 10:01:53.318436+02:00,22.4,93.8
11232,2023-06-02 10:02:53.419140+02:00,22.4,94.0
11233,2023-06-02 10:03:53.368267+02:00,22.5,94.4
11234,2023-06-02 10:04:53.460795+02:00,22.4,94.5
11235,2023-06-02 10:05:53.462764+02:00,22.5,94.8
11236,2023-06-02 10:06:53.592642+02:00,22.5,95.0
11237,2023-06-02 10:07:53.584893+02:00,22.5,95.2
11238,2023-06-02 10:08:53.683970+02:00,22.5,95.5
11239,2023-06-02 10:09:53.684602+02:00,22.5,95.7
11240,2023-06-02 10:10:53.719998+02:00,22.5,95.9
11241,2023-06-02 10:11:53.928572+02:00,22.5,96.1
11242,2023-06-02 10:12:53.926844+02:00,22.5,96.3
11243,2023-06-02 10:13:53.952189+02:00,22.5,96.5
11244,2023-06-02 10:14:53.990499+02:00,22.5,96.6
11245,2023-06-02 10:15:54.048985+02:00,22.5,96.8
11246,2023-06-02 10:16:54.069207+02:00,22.5,97.0
11247,2023-06-02 10:17:54.142587+02:00,22.5,97.2
11248,2023-06-02 10:18:54.184990+02:00,22.6,97.4
11249,2023-06-02 10:19:54.272319+02:00,22.5,97.5
11250,2023-06-02 10:20:54.276573+02:00,22.5,97.7
11251,2023-06-02 10:21:54.390631+02:00,22.5,97.9
11252,2023-06-02 10:22:54.431491+02:00,22.6,98.1
11253,2023-06-02 10:23:54.426607+02:00,22.5,95.3
11254,2023-06-02 10:24:54.422652+02:00,22.3,90.1
11255,2023-06-02 10:25:54.495847+02:00,22.1,82.0
11256,2023-06-02 10:26:54.574371+02:00,21.9,76.4
11257,2023-06-02 10:27:54.646014+02:00,21.8,72.2
11258,2023-06-02 10:28:54.759883+02:00,21.7,69.5
11259,2023-06-02 10:29:54.753827+02:00,21.6,67.3
11260,2023-06-02 10:30:54.785161+02:00,21.6,65.7
11261,2023-06-02 10:31:54.787446+02:00,21.5,64.4
11262,2023-06-02 10:32:54.852527+02:00,21.5,63.7
11263,2023-06-02 10:33:54.830804+02:00,21.5,62.9
11264,2023-06-02 10:34:55.109789+02:00,21.5,62.3
11265,2023-06-02 10:35:55.017129+02:00,21.5,61.8
11266,2023-06-02 10:36:54.976204+02:00,21.5,61.3
11267,2023-06-02 10:37:55.301802+02:00,21.5,61.2
11268,2023-06-02 10:38:55.087949+02:00,21.5,60.8
